Title,synopsis,coverImg,yearPublished,infoLink,avgRating,authorId,publisherId,genreId
Tangled,"In New York Times bestselling author Emma Chase’s sizzling and hilarious debut novel, Drew Evans—gorgeous, arrogant, irreverent, and irresistibly charming—meets his match in new colleague Kate Brooks. When rich, handsome, and arrogant meets beautiful, brilliant, and ambitious, things are bound to get tangled... Drew Evans makes multimillion-dollar business deals and seduces New York’s most beautiful women with just a smile. So why has he been shuttered in his apartment for seven days, miserable and depressed? He’ll tell you he has the flu, but we all know that’s not really true. When Katherine Brooks is hired as the new associate at Drew’s father’s investment banking firm, every aspect of the dashing playboy’s life is thrown into a tailspin. The professional competition she brings is unnerving, his attraction to her is distracting, his failure to entice her into his bed is exasperating. How can one woman turn a smooth-talking player into a broken, desperate man? By making the one thing he never wanted in life the only thing he can’t live without.",http://books.google.com/books/content?id=big4IOyHqlIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2013,https://play.google.com/store/books/details?id=big4IOyHqlIC&source=gbs_api,0,116,164,9
Marooned,"On a distant future Earth where the human race has inexplicably dwindled to some three hundred members, a secretive person harbors a deadly secret that he or she is willing to kill in order to protect. By the Hugo Award-winning author of A Deepness in the Sky and A Fire Upon Deep. Reprint. 15,000 first printing.",http://books.google.com/books/content?id=DTBFAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2004,http://books.google.com/books?id=DTBFAwAAQBAJ&dq=Marooned&hl=&source=gbs_api,0,436,117,10
Four of a Kind,"Lumped together as the Diversity Committee of a tony private school in New York City, four moms overcome early misconceptions over lively monthly poker games during which they confess secrets and endure challenges that help them to realize shared commonalities. By the author of Thin Is the New Happy. Original.",http://books.google.com/books/content?id=hFfvMwM1lLwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2012,http://books.google.com/books?id=hFfvMwM1lLwC&dq=Four+of+a+Kind&hl=&source=gbs_api,0,433,16,1
Extreme Denial,"From the bestselling author of the classic espionage saga, The Brotherhood of the Rose, comes a high-action spy novel about deception and the meaning of loyalty. . . . When a bureaucratic mistake allows a terrorist attack to occur, CIA operative Steve Decker leaves the spy world in disgust. Seeking a new life, he moves to picturesque Santa Fe, New Mexico, and for the first time allows himself to think about something other than global intrigue and violence. He even lowers his guard sufficiently to commit himself to a relationship, but after his lover’s house explodes and she is seen escaping with an unknown man, Steve discovers that she has a mysterious past and that she knows he once worked for the CIA. Did she love him, or was she only using him as a bodyguard? Drawn back into the world of deceit and treachery, Steve will stop at nothing in his desperate cross-country quest to find his lover and learn the truth. “David Morrell is a master of suspense. He wields it like a stiletto—knows just where to stick it and how to turn it. If you’re reading Morrell, you’re sitting on the edge of your seat.” Michael Connelly “Expect the unexpected…Romance, sex, violence, deception, intrigue, and characters who are bigger than life…A step above the rest of the suspense genre.” Denver Rocky Mountain News “Fast and furious action…This powerhouse thriller achieves a runaway victory on the basis of sheer storytelling excitement.” Publishers Weekly “Looking for an explosive action thriller? Or a literary novel with emotional depth and perfect prose? David Morrell’s latest will satisfy both tastes and then some.” Associated Press “A bullet of a read…A romantic thriller that examines violence, honor, and love.”Los Angeles Features Syndicate",http://books.google.com/books/content?id=HnOUAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2013,https://play.google.com/store/books/details?id=HnOUAgAAQBAJ&source=gbs_api,0,85,53,8
Becoming Ann: A Baltimore Childhood,"A New York Times best-selling novel of self-discovery and second chances from the Pulitzer Prize-winning author of Redhead by the Side of the Road Willa Drake has had three opportunities to start her life over: in 1967, as a schoolgirl whose mother has suddenly disappeared; in 1977, when considering a marriage proposal; and in 1997, as a young widow trying to hold her family together. So she is surprised when in 2017 she is given one last chance to change everything, after receiving a startling phone call from a stranger. Without fully understanding why, she flies across the country to Baltimore to help a young woman she's never met. This impulsive decision, maybe the first one she’s consciously made in her life, will lead Willa into uncharted territory—surrounded by eccentric neighbors who treat each other like family, she finds solace and fulfillment in unexpected places. A bewitching novel of hope and transformation, Clock Dance gives us Anne Tyler at the height of her powers. One of the Best Books of the Year: O, The Oprah Magazine, Real Simple, The Christian Science Monitor",http://books.google.com/books/content?id=LfREDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2018,https://play.google.com/store/books/details?id=LfREDwAAQBAJ&source=gbs_api,0,28,189,6
A Civil Contract,"""A five-star job of sheerly delightful romance writing.""- Chicago Sunday Tribune Can the wrong bride become the perfect wife? Adam Deveril, the new Viscount Lynton, is madly in love with the beautiful Julia Oversley. But he has returned from the Peninsular War to find his family on the brink of ruin and his ancestral home mortgaged to the hilt. He has little choice when he is introduced to Mr. Jonathan Chawleigh, a City man of apparently unlimited wealth and no social ambitions for himself-but with his eyes firmly fixed on a suitable match for his only daughter, the quiet and decidedly plain Jenny Chawleigh. What Readers Say: ""Heyer always writes brilliantly and is capable of conveying the deepest emotions in the briefest of phrases and subtlest dialogue."" ""One of Heyer's most skillfully written novels."" ""Has all of Heyer's usual wit, vivid characters, and attention to detail."" ""One of my very favourite Heyers - and one of her most profound. Wise and heartwarming."" ""Thoughtful and thought-provoking ... reveals depths to Heyer's writing."" ""Truly a gem."" Georgette Heyer wrote over fifty novels, including Regency romances, mysteries, and historical fiction. She was known as the Queen of Regency romance, and was legendary for her research, historical accuracy, and her extraordinary plots and characterizations.",http://books.google.com/books/content?id=k1SEuI3ExvAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2011,https://play.google.com/store/books/details?id=k1SEuI3ExvAC&source=gbs_api,0,144,168,9
Perelandra: A Novel,Focuses on the age-old nature and consequences of temptation as experienced in a brand new world,http://books.google.com/books/content?id=nzsLqVdKMXIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1996,http://books.google.com/books?id=nzsLqVdKMXIC&dq=Perelandra:+A+Novel&hl=&source=gbs_api,0,53,164,6
The Mockingbird's Ballad,"FREE PREVIEW Where Is the Hope in Grief for a Young Amish Widow? Sylvia has been nearly paralyzed with grief and anxiety since the tragic death of her husband, father, and brother in a traffic accident. She tries to help in the family’s greenhouse while caring for her two young children, but she prefers not to have to deal with customers. Her mother’s own grief causes her to hover over her children and grandchildren, and Sylvia seeks a diversion. She takes up birdwatching and soon meets an Amish man who teaches her about local birds. But Sylvia’s mother doesn’t trust Dennis Weaver, and as the relationship sours, mysterious attacks on the greenhouse start up again.",http://books.google.com/books/content?id=JqDyDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2020,https://play.google.com/store/books/details?id=JqDyDwAAQBAJ&source=gbs_api,0,442,20,1
THE SILENT GONDOLIERS.,Recounts the story of Luigi the Gondolier and the secret of the sudden silence of the singing gondoliers of Venice's Grand Canal.,http://books.google.com/books/content?id=wmRi-ecIRJkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2001,http://books.google.com/books?id=wmRi-ecIRJkC&dq=THE+SILENT+GONDOLIERS.&hl=&source=gbs_api,0,446,56,7
"LEWIS CARROLL (ALICE'S ADVENTURES IN WONDERLAND, THROUGH THE LOOKING GLASS, THE HUNTING OF THE SNARK","Scurry down the rabbit hole and step through the looking glass with this compilation of works from Lewis Carroll. Don’t be late--it’s a very important date! Witty, whimsical, and often nonsensical, the fiction of Lewis Carroll has been popular with both children and adults for over 150 years. Canterbury Classics's Alice's Adventures in Wonderland takes readers on a trip down the rabbit hole in Alice’s Adventures in Wonderland, where height is dynamic, animals talk, and the best solutions to drying off are a dry lecture on William the Conqueror and a Caucus Race in which everyone runs in circles and there is no clear winner. Through the Looking Glass begins the adventure anew when Alice steps through a mirror into another magical world where she can instantly be made queen if she can only get to the other side of the colossal chessboard. Complete with the original drawings by John Tenniel, this edition is a steal for new readers and Carroll fans alike.",http://books.google.com/books/content?id=6ilZDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2013,https://play.google.com/store/books/details?id=6ilZDwAAQBAJ&source=gbs_api,0,254,164,3
Mermaid (Library of Crime Classics),"Cleo Jasper, a beautiful woman in her early twenties drops out of sight while attending an exclusive school for the learning disabled. Shortly before her disappearance, she had wandered into the law offices of Tom Aragon, the engaging young hero of Ask for Me Tomorrow and The Murder of Miranda. Cleo's older brother Hilton, hires Aragon to find the vulnerable girl and bring her back home. Hilton's dedication to his little sister is tinged with guilt -- and perhaps something more -- for he has already alienated his wife and son by his devotion to Cleo. In a trailer park, far from the kind of environment Cleo has been used to, Aragon finds the body of her closest friend, a counsellor at the school. The corpse is surrounded by suicide messages, one of them addressed to Cleo. But he doesn't find Cleo, who remains as elusive and as slippery as a mermaid. Agatha Christie was a great admirer of Margaret Millar's work because 'she is always different'. She always is. 'Mermaid' is a striking example of her storytelling skill and her never-failing ability to surprise.",http://books.google.com/books/content?id=3l4NAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1991,http://books.google.com/books?id=3l4NAAAACAAJ&dq=Mermaid+(Library+of+Crime+Classics)&hl=&source=gbs_api,0,282,109,8
Evil Inheritance: Possession of Young,"At 16, Danny Tillman's life was just starting to get back on track when his best friend, Allie, committed suicide. After her death, he begins having vivid dreams. He's certain that the dreams are no doubt born of his guilt over Allie; until the morning he awakens to discover that his dream of a man murdered on a snow-covered road, is all too real.",http://books.google.com/books/content?id=KXBK-fi_F-gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2005,http://books.google.com/books?id=KXBK-fi_F-gC&dq=Evil+Inheritance:+Possession+of+Young&hl=&source=gbs_api,0,17,114,11
The Black Opal,"Returning to England many years after a murder had taken away her adoptive family, Carmel March searches her memory for the truth behind her past and wonders about the role played by her childhood friend, Lucian. Reprint.",http://books.google.com/books/content?id=_qKzSmn2pxUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1994,http://books.google.com/books?id=_qKzSmn2pxUC&dq=The+Black+Opal&hl=&source=gbs_api,0,438,104,8
Dark Matter,"A mindbending, relentlessly surprising thriller from the author of the bestselling Wayward Pines trilogy. “Are you happy with your life?” Those are the last words Jason Dessen hears before the masked abductor knocks him unconscious. Before he awakens to find himself strapped to a gurney, surrounded by strangers in hazmat suits. Before a man Jason’s never met smiles down at him and says, “Welcome back, my friend.” In this world he’s woken up to, Jason’s life is not the one he knows. His wife is not his wife. His son was never born. And Jason is not an ordinary college physics professor, but a celebrated genius who has achieved something remarkable. Something impossible. Is it this world or the other that’s the dream? And even if the home he remembers is real, how can Jason possibly make it back to the family he loves? The answers lie in a journey more wondrous and horrifying than anything he could’ve imagined—one that will force him to confront the darkest parts of himself even as he battles a terrifying, seemingly unbeatable foe. Dark Matter is a brilliantly plotted tale that is at once sweeping and intimate, mind-bendingly strange and profoundly human—a relentlessly surprising science-fiction thriller about choices, paths not taken, and how far we’ll go to claim the lives we dream of.",http://books.google.com/books/content?id=85nrCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2016,https://play.google.com/store/books/details?id=85nrCgAAQBAJ&source=gbs_api,0,46,16,10
Bid Time Return ( later Filmed as Somewhere in Time ),"When Richard Collier, a dying screenwriter, becomes infatuated with Elise McKenna, a celebrated actress at the turn of the century, his love proves strong enough to bring him through time to her side.",http://books.google.com/books/content?id=rSrP9s8DbSsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2008,http://books.google.com/books?id=rSrP9s8DbSsC&dq=Bid+Time+Return+(+later+Filmed+as+Somewhere+in+Time+)&hl=&source=gbs_api,0,360,117,9
Rogue Herries,"Described on its first publication by John Buchan as the finest English novel since Jude the Obscure, Rogue Herries tells the story of the larger than life Francis Herries who uproots his family from Yorkshire and brings them to live in Borrowdale where their life is as dramatic as the landscape surrounding them. Proud, violent and impetuous he despises his first wife, sells his mistress at a county fair and forms a great love for the teenage gypsy Mirabell Starr. Alongside this turbulent story, runs that of his son David, with enemies of his own, and that of his gentle daughter Deborah with placid dreams that will not be realised in her father's house. 'As a feat both of knowledge and imagination the book is huge' Observer 'A superb work of fiction. There is not one tired listless page' J.B. Priestly The Graphic",http://books.google.com/books/content?id=G3dKvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2011,http://books.google.com/books?id=G3dKvgAACAAJ&dq=Rogue+Herries&hl=&source=gbs_api,0,161,77,6
26 Nights: A Sexual Adventure,"The hero of this story must bed twenty-six women across the alphabet, from Abigail to Zelda to win the wager. He beds divas and debutantes, playgirls and politicos, evangelists and entrepreneurs, throughout a great American 'sin' city.",http://books.google.com/books/content?id=_T9JAgAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2001,http://books.google.com/books?id=_T9JAgAAQBAJ&dq=26+Nights:+A+Sexual+Adventure&hl=&source=gbs_api,0,337,86,1
Prized Possessions,"College freshman Elizabeth Mason grew up with every advantage, but her life is thrown into chaos after a violent encounter Elizabeth Mason’s parents always strived for the best for their daughter, sparing no expense on her education and upbringing. Now, on the verge of her freshman year at prestigious Layton College, Elizabeth has grown into a brilliant and compassionate young woman, if a little spoiled and naïve. But when a senior tennis star named Jimmy date rapes her during freshman orientation, Elizabeth’s once-tranquil life is shattered. Humiliated and guilt-ridden, she slips numbly through her first months of college before reporting the assault—a decision that launches her on a crusade to bring Jimmy to justice, one way or another. In this powerful and affecting novel, Corman explores the devastating repercussions—both private and public—of campus date rape and the double standards surrounding sexuality for young men and women. This ebook features an illustrated biography of Avery Corman, including rare images from the author’s personal collection.",http://books.google.com/books/content?id=2NbuzRNuuJgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2013,https://play.google.com/store/books/details?id=2NbuzRNuuJgC&source=gbs_api,0,34,136,1
ROSANNA OF THE AMISH,"The thrilling narrative of Rosanna McGonegal Yoder, the Irish Catholic baby girl, who lived with an Amish woman, Elizabeth Yoder. All the episodes of Rosanna of the Amish are based on fact. Joseph W. Yoder gives an honest, sympathetic, straightforward account of the religious, social, and economic customs and traditions of the Amish.",http://books.google.com/books/content?id=GYz30kFGircC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1995,http://books.google.nl/books?id=GYz30kFGircC&dq=ROSANNA+OF+THE+AMISH&hl=&source=gbs_api,0,214,98,4
"Perelandra, a novel",Focuses on the age-old nature and consequences of temptation as experienced in a brand new world,http://books.google.com/books/content?id=nzsLqVdKMXIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1996,"http://books.google.com/books?id=nzsLqVdKMXIC&dq=Perelandra,+a+novel&hl=&source=gbs_api",0,53,164,6
Fire on the Waters : A Novel of the Civil War at Sea,"Joining the navy during the Civil War against his father's wishes, banker's son Elisha Eaker serves under Lieutenant Ker Claiborne, who has worked with the military's anti-slavery patrols and is forced to choose between loyalties to his home and his career. Reprint. 25,000 first printing.",http://books.google.com/books/content?id=4mzfr-7pnRwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2003,http://books.google.com/books?id=4mzfr-7pnRwC&dq=Fire+on+the+Waters+:+A+Novel+of+the+Civil+War+at+Sea&hl=&source=gbs_api,0,86,164,4
"Star Wars - Wraith Squadron (X-Wing , No 5)","They are the galaxy's most elite fighting force. And as the battle against the Empire rages, the X-wing fighters risk life and machine to protect the Rebel Alliance. Now they must go on a daring undercover mission--as the crew of an Imperial warship. It is Wedge Antilles' boldest creation: a covert-action unit of X-wing fighters, its pilots drawn from the dregs of other units, castoffs and rejects given one last chance. But before the new pilots can complete their training, the squadron's base is attacked by former Imperial admiral Trigit, and Wraith Squadron is forced to swing into action--taking over an Imperial warship and impersonating its crew. The mission: to gain vital intelligence about Trigit's secret weapons, to sabotage the admiral's plans, and to lure him into an Alliance trap. But the high-stakes gamble pits Wraith Squadron's ragtag renegades against the Empire's most brilliant master of guile and deception. Are they up to the challenge? If not, the penalty is instant death. Features a bonus section following the novel that includes a primer on the Star Wars expanded universe, and over half a dozen excerpts from some of the most popular Star Wars books of the last thirty years! (r), TM & (c) 1998 Lucasfilm Ltd. All rights reserved. Used under authorization.",http://books.google.com/books/content?id=qu4NRLjhWbIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2011,"http://books.google.nl/books?id=qu4NRLjhWbIC&dq=Star+Wars+-+Wraith+Squadron+(X-Wing+,+No+5)&hl=&source=gbs_api",0,2,56,10
Lost World,"Six years after the secret disaster at Jurassic Park and the destruction of the dinosaurs, the dismantling of the park, and the closing of the island, rumors persist that some form of life has survived, in the sequel to Jurassic Park. Reissue.",http://books.google.com/books/content?id=Wp2Q1AMOlCIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1996,http://books.google.nl/books?id=Wp2Q1AMOlCIC&dq=Lost+World&hl=&source=gbs_api,0,293,153,10
Brothers Karamazov,"Four brothers reunite in their hometown in Russia. The murder of their father forces the brothers to question their beliefs about each other, religion, and morality.",http://books.google.com/books/content?id=KTBTBgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2015,http://books.google.com/books?id=KTBTBgAAQBAJ&dq=Brothers+Karamazov&hl=&source=gbs_api,0,135,73,6
The Fire Still Burns (Silhouette Desire),"Colin McGrath had never forgotten Gracie, nor what had really happened the night they spent together. Now he had three weeks to tell her the truth.",http://books.google.com/books/content?id=F3cOAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,http://books.google.com/books?id=F3cOAAAACAAJ&dq=The+Fire+Still+Burns+(Silhouette+Desire)&hl=&source=gbs_api,0,380,162,9
Service with a Smile,Uncle Fred returns to Blandings Castle in order to help Lord Emsworth solve his many problems.,http://books.google.com/books/content?id=Y-guS-fe0BUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2013,http://books.google.com/books?id=Y-guS-fe0BUC&dq=Service+with+a+Smile&hl=&source=gbs_api,0,324,193,7
A Red Death,"It's 1953 in Red-baiting, blacklisting Los Angeles, a moral tar pit ready to swallow Easy Rawlins. Easy is out of ""the hurting business"" and into the housing (and favor) business when a racist IRS agent nails him for tax evasion. Special Agent Darryl T. Craxton, FBI, offers to bail him out if he agrees to infiltrate the First American Baptist Church and spy on alleged communist organizer Chaim Wenzler. That's when the murders begin....",http://books.google.com/books/content?id=H0rvudl0jmwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2010,https://play.google.com/store/books/details?id=H0rvudl0jmwC&source=gbs_api,0,441,164,4
The Strong Shall Live,"They came west to stay, risking their blood to dig the gold, ride the range, conquer the greedy, and carve out a legacy of freedom. Men honed by desert fires and edged by combat with fist and gun. Women tested to the limit of endurance by an unrelenting land. Now, in a long-awaited collection of his stories, Louis L'Amour tells of the real heroes of the frontier, the survivors for whom hanging tough was as natural as drawing breath.",http://books.google.com/books/content?id=t0XH3_7eGcoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2004,https://play.google.com/store/books/details?id=t0XH3_7eGcoC&source=gbs_api,0,267,18,4
The Mangan inheritance,"Not so long ago James Mangan was a brilliant young poet. These days, however, he toils as a journalist and shivers in the shadow of his glamorous movie-star wife. And now she has left him for her lover. Adrift and depressed, Jamie takes refuge with his father, in whose house he turns up a 19th-century daguerreotype bearing the initials “J.M.” and depicting a man who, as it happens, is Jamie’s spitting image. Could this be the only existing photograph of his purported ancestor, the legendarily dissolute Irish poet James Clarence Mangan? Obsessed by this strange resemblance—and aided by an unexpected financial windfall—Jamie heads to Ireland thinking at last to discover that elusive entity: himself. Instead, in the dreary coastal village of Drishane, he meets the Mangans: derelict Eileen, sullen Dinny, drunken (and shrunken) Conor, and the sexy and very available Kathleen. They know something, for sure—something to do with Jamie, and something they don’t want him to find out. The Mangan Inheritance is melodrama at its most inventive and suggestive, an inquiry into the problem of identity and the nature of ancestry that beguiles the reader with dark deeds, wild humor, and weird goings-on, on its way towards a shocking and terrifying—and utterly satisfying—conclusion.",http://books.google.com/books/content?id=ValcMaGpaxEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2011,https://play.google.com/store/books/details?id=ValcMaGpaxEC&source=gbs_api,0,48,128,6
A Girl Called Thursday,"A terrifically compelling wartime story of love and loss from the author of A SONG AT TWILIGHT. Born at the eleventh hour on the eleventh day of the eleventh month in 1918, Mary and Walter Tilford's baby daughter is named Thursday. It was meant to be a message of hope for the future - but they could not foresee that by the time Thursday celebrated her twenty-first birthday, Britain would once again be at war with Germany. Thursday is determined to help in the war effort and volunteers as a Red Cross Voluntary Aid Detachment nurse. She is attached to the Royal Navy, and begins her service at Haslar Hospital on the shores of Portsmouth Harbour. The realities of war are brought home to her when the casualties begin to arrive from Dunkirk and Thursday begins to understand the true meaning of courage. While experiencing all the natural hopes and dreams of any young woman, finding pleasure and joy as well as sorrow in her work, Thursday is given her own opportunity to show strength and bravery in the face of war - and find a lasting love.",http://books.google.com/books/content?id=FblsH5yzC98C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2010,https://play.google.com/store/books/details?id=FblsH5yzC98C&source=gbs_api,0,255,86,4
Quick or Dead,"A Pulitzer Prize Finalist from one of our most heralded writers—the “poetic, disturbing, yet very funny” (The Washington Post Book World) life-and-death adventures of three misfit teenagers in the American desert Alice, Corvus, and Annabel, each a motherless child, are an unlikely circle of friends. One filled with convictions, another with loss, the third with a worldly pragmatism, they traverse an air-conditioned landscape eccentric with signs and portents—from the preservation of the living dead in a nursing home to the presentation of the dead as living in a wildlife museum—accompanied by restless, confounded adults. A father lusts after his handsome gardener even as he's haunted (literally) by his dead wife; a heartbroken dog runs afoul of an angry neighbor; a young stroke victim drifts westward, his luck running from worse to awful; a sickly musician for whom Alice develops an attraction is drawn instead toward darker imaginings and solutions; and an aging big-game hunter finds spiritual renewal through his infatuation with an eight-year-old—the formidable Emily Bliss Pickless. With nature thoroughly routed and the ambiguities of existence on full display, life and death continue in directions both invisible and apparent. Gloriously funny and wonderfully serious, The Quick and the Dead limns the vagaries of love, the thirst for meaning, and the peculiar paths by which all creatures are led to their destiny. A panorama of contemporary life and an endlessly surprising tour de force: penetrating and magical, ominous and comic, this is the most astonishing book yet in Joy Williams's illustrious career. Joy Williams belongs, James Salter has written, ""in the company of Céline, Flannery O'Connor, and Margaret Atwood.""",http://books.google.com/books/content?id=kspZTMMVvN8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2010,https://play.google.com/store/books/details?id=kspZTMMVvN8C&source=gbs_api,0,216,189,6
The Guards,"Still stinging from his unceremonious ouster from the Garda Síochána—the Guards, Ireland's police force—and staring at the world through the smoky bottom of his beer mug, Jack Taylor is stuck in Galway with nothing to look forward to. In his sober moments Jack aspires to become Ireland's best private investigator, not to mention its first—Irish history, full of betrayal and espionage, discourages any profession so closely related to informing. But in truth Jack is teetering on the brink of his life's sharpest edges, his memories of the past cutting deep into his soul and his prospects for the future nonexistent. Nonexistent, that is, until a dazzling woman walks into the bar with a strange request and a rumor about Jack's talent for finding things. Odds are he won't be able to climb off his barstool long enough to get involved with his radiant new client, but when he surprises himself by getting hired, Jack has little idea of what he's getting into. Stark, violent, sharp, and funny, The Guards is an exceptional novel, one that leaves you stunned and breathless, flipping back to the beginning in a mad dash to find Jack Taylor and enter his world all over again. It's an unforgettable story that's gritty, absorbing, and saturated with the rough-edged rhythms of the Galway streets. Praised by authors and critics around the globe, The Guards heralds the arrival of an essential new novelist in contemporary crime fiction. Ken Bruen's The Guards is a 2004 Edgar Award Nominee for Best Novel.",http://books.google.com/books/content?id=tVWUZy4XON4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2007,https://play.google.com/store/books/details?id=tVWUZy4XON4C&source=gbs_api,0,235,121,8
Fire From Heaven,"New York Times Bestseller and Man Booker Prize Finalist: A novel of ancient Greece by the author Hilary Mantel calls “a shining light.” Alexander the Great stands alone as a leader and strategist, and Fire from Heaven is Mary Renault’s unsurpassed dramatization of the formative years of his life. His parents fight for their precocious son’s love: On one side, his volatile father, Philip, and on the other, his overbearing mother, Olympias. The story tells of the conqueror’s two great bonds—to his horse, Oxhead, and to his dearest friend and eventual lover, Hephaistion—and of the army he commands when he is barely an adult. Coming of age during the battles for southern Greece, Alexander the Great appears in all of his colors—as the man who first takes someone’s life at age twelve and who swiftly eliminates his rivals as soon as he comes to power—and emerges as a captivating, complex, larger-than-life figure. Fire from Heaven is the first volume of the Novels of Alexander the Great trilogy, which continues with The Persian Boy and Funeral Games. This ebook features an illustrated biography of Mary Renault including rare images of the author. “Mary Renault is a shining light to both historical novelists and their readers. She does not pretend the past is like the present, or that the people of ancient Greece were just like us. She shows us their strangeness; discerning, sure-footed, challenging our values, piquing our curiosity, she leads us through an alien landscape that moves and delights us.” —Hilary Mantel",http://books.google.com/books/content?id=2UNV66oOUDsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2013,https://play.google.com/store/books/details?id=2UNV66oOUDsC&source=gbs_api,0,286,136,4
When Love Finds a Home,"Belinda finds that she once again faces decisions about her life, but now with God's peace. Love Comes Softly book 8.",http://books.google.com/books/content?id=yVxUAGLb-v4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2004,http://books.google.com/books?id=yVxUAGLb-v4C&dq=When+Love+Finds+a+Home&hl=&source=gbs_api,0,182,29,9
Sleepwalker,"Trying to deny their mutual attraction, a policewoman and a thief find themselves on the run from killers who want them both dead.",http://books.google.com/books/content?id=13BtaFJn96kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2012,http://books.google.nl/books?id=13BtaFJn96kC&dq=Sleepwalker&hl=&source=gbs_api,0,225,164,8
Too Late for Angels: An Augusta Goodnight Mystery (with recipes) (Augusta Goodnight Mysteries),"Things in the town of Stone's Throw, South Carolina, rarely get much spicier than the extra red pepper Lucy Nan Pilgrim sprinkles into her homemade cheese straws. So when an elderly but surprisingly childlike woman calling herself Shirley shows up on Lucy's doorstep looking for her mama, Lucy thinks it must be another of her friend Ellis's pranks. But Ellis doesn't know a thing about it, and what's more, the two suspect the woman might be Ellis's cousin, Florence, who disappeared as a child more than fifty years earlier. When the mysterious woman vanishes from Lucy's house, she and Ellis don't know what to think. And considering that Calpernia Hemphill, the town's theater and music aficionado, has just been found dead of an apparent fall from the tower at Bertram's Folly, life in Stone's Throw suddenly seems less safe than sinister. Luckily, guardian angel Augusta Goodnight shows up to calm Lucy's nerves (with a basket of strawberry muffins, of course). And not a moment too soon, because Shirley/Florence is found dead at the bottom of a steep flight of steps in the parking lot behind the Methodist church. She is not the last victim, and Ellis, whose inheritance could be threatened by the reappearance of her long-lost cousin, remains the number-one suspect. Augusta, Lucy, and the Thursday Morning Literary Society (which now meets on Monday afternoons) must use their heads---and a little bit of home cooking---to solve the mystery.",http://books.google.com/books/content?id=fV_2K6XSxzEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2005,https://play.google.com/store/books/details?id=fV_2K6XSxzEC&source=gbs_api,0,300,121,8
The Fly on the Wall,"You would have to be a fly on the wall to learn of the secret love affair between Paige, a divorced English teacher, and Theo, a high school student and star basketball player. You will be a fly on the sizzling-hot walls when this flirtatious and lustful duo takes risks during detentions, school dances, and games. However, once in her bedroom, he teaches the lessons and she becomes the willing and ready-to-learn student. What happens when her ex-husband, who happens to be his coach, walks in on them?",http://books.google.com/books/content?id=5UMUAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2013,https://play.google.com/store/books/details?id=5UMUAAAAQBAJ&source=gbs_api,0,430,187,9
